gid,lon,lat
마마28ba03aa,128.9149665000,35.3154102900
마마28ba03ab,128.9150058000,35.3176638400
마마28ba03ba,128.9150451000,35.3199173900
마마28ba03bb,128.9150843000,35.3221709500
마마28ba04aa,128.9151236000,35.3244245000
마마28ba04ab,128.9151629000,35.3266780400
마마28ba04ba,128.9152022000,35.3289315900
마마28ba04bb,128.9152415000,35.3311851400
마마28ba05aa,128.9152808000,35.3334386900
마마28ba05ab,128.9153200000,35.3356922300
마마28ba05ba,128.9153594000,35.3379457800
마마28ba05bb,128.9153987000,35.3401993200
마마28ba06aa,128.9154380000,35.3424528700
마마28ba06ab,128.9154773000,35.3447064100
마마28ba06ba,128.9155166000,35.3469599500
마마28ba06bb,128.9155559000,35.3492134900
마마28ba07aa,128.9155952000,35.3514670300
마마28ba07ab,128.9156346000,35.3537205700
마마28ba07ba,128.9156739000,35.3559741100
마마28ba07bb,128.9157133000,35.3582276400
마마28ba08aa,128.9157526000,35.3604811800
마마28ba08ab,128.9157919000,35.3627347200
마마28bb00aa,128.9172443000,35.2883354100
마마28bb00ab,128.9172835000,35.2905889700
마마28bb00ba,128.9173228000,35.2928425300
마마28bb00bb,128.9173621000,35.2950960900
마마28bb01aa,128.9174014000,35.2973496500
마마28bb01ab,128.9174407000,35.2996032000
마마28bb01ba,128.9174800000,35.3018567600
마마28bb01bb,128.9175193000,35.3041103100
마마28bb02aa,128.9175587000,35.3063638700
마마28bb02ab,128.9175980000,35.3086174200
마마28bb02ba,128.9176373000,35.3108709800
마마28bb02bb,128.9176766000,35.3131245300
마마28bb03aa,128.9177160000,35.3153780800
마마28bb03ab,128.9177553000,35.3176316300
마마28bb03ba,128.9177946000,35.3198851800
마마28bb03bb,128.9178340000,35.3221387300
마마28bb04aa,128.9178733000,35.3243922700
마마28bb04ab,128.9179127000,35.3266458200
마마28bb04ba,128.9179521000,35.3288993700
마마28bb04bb,128.9179914000,35.3311529100
마마28bb05aa,128.9180308000,35.3334064600
마마28bb05ab,128.9180702000,35.3356600000
마마28bb05ba,128.9181095000,35.3379135400
마마28bb05bb,128.9181489000,35.3401670800
마마28bb06aa,128.9181883000,35.3424206200
마마28bb06ab,128.9182277000,35.3446741600
마마28bb06ba,128.9182671000,35.3469277000
마마28bb06bb,128.9183065000,35.3491812400
마마28bb07aa,128.9183459000,35.3514347800
마마28bb07ab,128.9183853000,35.3536883100
마마28bb07ba,128.9184247000,35.3559418500
마마28bb07bb,128.9184641000,35.3581953800
마마28bb08aa,128.9185036000,35.3604489200
마마29aa00aa,128.9199928000,35.2883031700
마마29aa00ab,128.9200321000,35.2905567200
마마29aa00ba,128.9200715000,35.2928102800
마마29aa00bb,128.9201109000,35.2950638400
마마29aa01aa,128.9201502000,35.2973173900
마마29aa01ab,128.9201896000,35.2995709500
마마29aa01ba,128.9202290000,35.3018245000
마마29aa01bb,128.9202684000,35.3040780600
마마29aa02aa,128.9203078000,35.3063316100
마마29aa02ab,128.9203472000,35.3085851600
마마29aa02ba,128.9203866000,35.3108387100
마마29aa02bb,128.9204260000,35.3130922600
마마29aa03aa,128.9204654000,35.3153458100
마마29aa03ab,128.9205048000,35.3175993500
마마29aa03ba,128.9205442000,35.3198529000
마마29aa03bb,128.9205836000,35.3221064500
마마29aa04aa,128.9206231000,35.3243599900
마마29aa04ab,128.9206625000,35.3266135400
마마29aa04ba,128.9207019000,35.3288670800
마마29aa04bb,128.9207414000,35.3311206200
마마29aa05aa,128.9207808000,35.3333741600
마마29aa05ab,128.9208203000,35.3356277000
마마29aa05ba,128.9208597000,35.3378812400
마마29aa05bb,128.9208992000,35.3401347800
마마29aa06aa,128.9209386000,35.3423883200
마마29aa06ab,128.9209781000,35.3446418600
마마29aa06ba,128.9210176000,35.3468953900
마마29aa06bb,128.9210571000,35.3491489300
마마29aa07aa,128.9210965000,35.3514024600
마마29aa07ab,128.9211360000,35.3536560000
마마29aa07ba,128.9211755000,35.3559095300
마마29aa07bb,128.9212150000,35.3581630600
마마29aa08aa,128.9212545000,35.3604165900
마마29ab00aa,128.9227413000,35.2882708600
마마29ab00ab,128.9227807000,35.2905244200
마마29ab00ba,128.9228202000,35.2927779700
마마29ab00bb,128.9228596000,35.2950315300
마마29ab01aa,128.9228990000,35.2972850800
마마29ab01ab,128.9229385000,35.2995386300
마마29ab01ba,128.9229780000,35.3017921800
마마29ab01bb,128.9230174000,35.3040457300
마마29ab02aa,128.9230569000,35.3062992800
마마29ab02ab,128.9230964000,35.3085528300
마마29ab02ba,128.9231358000,35.3108063800
마마29ab02bb,128.9231753000,35.3130599300
마마29ab03aa,128.9232148000,35.3153134700
마마29ab03ab,128.9232543000,35.3175670200
마마29ab03ba,128.9232938000,35.3198205600
마마29ab03bb,128.9233333000,35.3220741000
마마29ab04aa,128.9233728000,35.3243276500
마마29ab04ab,128.9234123000,35.3265811900
마마29ab04ba,128.9234518000,35.3288347300
마마29ab04bb,128.9234913000,35.3310882700
마마29ab05aa,128.9235309000,35.3333418100
마마29ab05ab,128.9235704000,35.3355953400
마마29ab05ba,128.9236099000,35.3378488800
마마29ab05bb,128.9236494000,35.3401024200
마마29ab06aa,128.9236890000,35.3423559500
마마29ab06ab,128.9237285000,35.3446094900
마마29ab06ba,128.9237681000,35.3468630200
마마29ab06bb,128.9238076000,35.3491165500
마마29ab07aa,128.9238472000,35.3513700900
마마29ab07ab,128.9238867000,35.3536236200
마마29ab07ba,128.9239263000,35.3558771500
마마29ab07bb,128.9239659000,35.3581306800
마마29ba00aa,128.9254898000,35.2882385000
마마29ba00ab,128.9255293000,35.2904920500
마마29ba00ba,128.9255688000,35.2927456000
마마29ba00bb,128.9256083000,35.2949991500
마마29ba01aa,128.9256479000,35.2972527100
마마29ba01ab,128.9256874000,35.2995062500
마마29ba01ba,128.9257269000,35.3017598000
마마29ba01bb,128.9257665000,35.3040133500
마마29ba02aa,128.9258060000,35.3062669000
마마29ba02ab,128.9258456000,35.3085204400
마마29ba02ba,128.9258851000,35.3107739900
마마29ba02bb,128.9259247000,35.3130275300
마마29ba03aa,128.9259642000,35.3152810700
마마29ba03ab,128.9260038000,35.3175346200
마마29ba03ba,128.9260434000,35.3197881600
마마29ba03bb,128.9260829000,35.3220417000
마마29ba04aa,128.9261225000,35.3242952400
마마29ba04ab,128.9261621000,35.3265487800
마마29ba04ba,128.9262017000,35.3288023200
마마29ba04bb,128.9262413000,35.3310558500
마마29ba05aa,128.9262809000,35.3333093900
마마29ba05ab,128.9263205000,35.3355629200
마마29ba05ba,128.9263601000,35.3378164600
마마29ba05bb,128.9263997000,35.3400699900
마마29ba06aa,128.9264393000,35.3423235200
마마29ba06ab,128.9264789000,35.3445770600
마마29ba06ba,128.9265186000,35.3468305900
마마29ba06bb,128.9265582000,35.3490841200
마마29ba07aa,128.9265978000,35.3513376500
마마29ba07ab,128.9266375000,35.3535911700
마마29ba07ba,128.9266771000,35.3558447000
마마29bb00aa,128.9282383000,35.2882060700
마마29bb00ab,128.9282779000,35.2904596200
마마29bb00ba,128.9283175000,35.2927131700
마마29bb00bb,128.9283571000,35.2949667200
마마29bb01aa,128.9283967000,35.2972202700
마마29bb01ab,128.9284363000,35.2994738100
마마29bb01ba,128.9284759000,35.3017273600
마마29bb01bb,128.9285155000,35.3039809000
마마29bb02aa,128.9285551000,35.3062344500
마마29bb02ab,128.9285947000,35.3084879900
마마29bb02ba,128.9286344000,35.3107415300
마마29bb02bb,128.9286740000,35.3129950700
마마29bb03aa,128.9287136000,35.3152486200
마마29bb03ab,128.9287533000,35.3175021500
마마29bb03ba,128.9287929000,35.3197556900
마마29bb03bb,128.9288326000,35.3220092300
마마29bb04aa,128.9288722000,35.3242627700
마마29bb04ab,128.9289119000,35.3265163000
마마29bb04ba,128.9289516000,35.3287698400
마마29bb04bb,128.9289912000,35.3310233700
마마29bb05aa,128.9290309000,35.3332769100
마마29bb05ab,128.9290706000,35.3355304400
마마29bb05ba,128.9291103000,35.3377839700
마마29bb05bb,128.9291499000,35.3400375000
마마29bb06aa,128.9291896000,35.3422910300
마마29bb06ab,128.9292293000,35.3445445600
마마29bb06ba,128.9292690000,35.3467980900
마마29bb06bb,128.9293087000,35.3490516200
마마29bb07aa,128.9293484000,35.3513051400
마마29bb07ab,128.9293882000,35.3535586700
마마30aa00aa,128.9309868000,35.2881735800
마마30aa00ab,128.9310264000,35.2904271300
마마30aa00ba,128.9310661000,35.2926806800
마마30aa00bb,128.9311058000,35.2949342200
마마30aa01aa,128.9311455000,35.2971877700
마마30aa01ab,128.9311851000,35.2994413100
마마30aa01ba,128.9312248000,35.3016948500
마마30aa01bb,128.9312645000,35.3039484000
마마30aa02aa,128.9313042000,35.3062019400
마마30aa02ab,128.9313439000,35.3084554800
마마30aa02ba,128.9313836000,35.3107090200
마마30aa02bb,128.9314233000,35.3129625600
마마30aa03aa,128.9314630000,35.3152160900
마마30aa03ab,128.9315028000,35.3174696300
마마30aa03ba,128.9315425000,35.3197231700
마마30aa03bb,128.9315822000,35.3219767000
마마30aa04aa,128.9316219000,35.3242302300
마마30aa04ab,128.9316617000,35.3264837700
마마30aa04ba,128.9317014000,35.3287373000
마마30aa04bb,128.9317412000,35.3309908300
마마30aa05aa,128.9317809000,35.3332443600
마마30aa05ab,128.9318207000,35.3354978900
마마30aa05ba,128.9318604000,35.3377514200
마마30aa05bb,128.9319002000,35.3400049500
마마30aa06aa,128.9319400000,35.3422584800
마마30aa06ab,128.9319797000,35.3445120000
마마30aa06ba,128.9320195000,35.3467655300
마마30aa06bb,128.9320593000,35.3490190500
마마30aa07aa,128.9320991000,35.3512725800
마마30ab00aa,128.9337353000,35.2881410300
마마30ab00ab,128.9337750000,35.2903945700
마마30ab00ba,128.9338147000,35.2926481200
마마30ab00bb,128.9338545000,35.2949016600
마마30ab01aa,128.9338942000,35.2971552000
마마30ab01ab,128.9339340000,35.2994087400
마마30ab01ba,128.9339738000,35.3016622800
마마30ab01bb,128.9340135000,35.3039158200
마마30ab02aa,128.9340533000,35.3061693600
마마30ab02ab,128.9340931000,35.3084229000
마마30ab02ba,128.9341329000,35.3106764400
마마30ab02bb,128.9341727000,35.3129299700
마마30ab03aa,128.9342124000,35.3151835100
마마30ab03ab,128.9342522000,35.3174370400
마마30ab03ba,128.9342920000,35.3196905800
마마30ab03bb,128.9343318000,35.3219441100
마마30ab04aa,128.9343717000,35.3241976400
마마30ab04ab,128.9344115000,35.3264511700
마마30ab04ba,128.9344513000,35.3287047000
마마30ab04bb,128.9344911000,35.3309582300
마마30ab05aa,128.9345309000,35.3332117600
마마30ab05ab,128.9345708000,35.3354652800
마마30ab05ba,128.9346106000,35.3377188100
마마30ab05bb,128.9346504000,35.3399723400
마마30ab06aa,128.9346903000,35.3422258600
마마30ab06ab,128.9347301000,35.3444793800
마마30ab06ba,128.9347700000,35.3467329100
마마30ab06bb,128.9348098000,35.3489864300
마마30ba00aa,128.9364837000,35.2881084100
마마30ba00ab,128.9365236000,35.2903619600
마마30ba00ba,128.9365634000,35.2926155000
마마30ba00bb,128.9366032000,35.2948690400
마마30ba01aa,128.9366430000,35.2971225800
마마30ba01ab,128.9366829000,35.2993761200
마마30ba01ba,128.9367227000,35.3016296500
마마30ba01bb,128.9367626000,35.3038831900
마마30ba02aa,128.9368024000,35.3061367300
마마30ba02ab,128.9368423000,35.3083902600
마마30ba02ba,128.9368821000,35.3106438000
마마30ba02bb,128.9369220000,35.3128973300
마마30ba03aa,128.9369618000,35.3151508600
마마30ba03ab,128.9370017000,35.3174043900
마마30ba03ba,128.9370416000,35.3196579200
마마30ba03bb,128.9370815000,35.3219114500
마마30ba04aa,128.9371214000,35.3241649800
마마30ba04ab,128.9371612000,35.3264185100
마마30ba04ba,128.9372011000,35.3286720400
마마30ba04bb,128.9372410000,35.3309255600
마마30ba05aa,128.9372809000,35.3331790900
마마30ba05ab,128.9373208000,35.3354326100
마마30ba05ba,128.9373608000,35.3376861400
마마30ba05bb,128.9374007000,35.3399396600
마마30ba06aa,128.9374406000,35.3421931800
마마30ba06ab,128.9374805000,35.3444467000
마마30ba06ba,128.9375204000,35.3467002200
마마30bb00aa,128.9392322000,35.2880757400
마마30bb00ab,128.9392721000,35.2903292800
마마30bb00ba,128.9393120000,35.2925828200
마마30bb00bb,128.9393519000,35.2948363500
마마30bb01aa,128.9393918000,35.2970898900
마마30bb01ab,128.9394317000,35.2993434300
마마30bb01ba,128.9394716000,35.3015969600
마마30bb01bb,128.9395116000,35.3038504900
마마30bb02aa,128.9395515000,35.3061040300
마마30bb02ab,128.9395914000,35.3083575600
마마30bb02ba,128.9396314000,35.3106110900
마마30bb02bb,128.9396713000,35.3128646200
마마30bb03aa,128.9397112000,35.3151181500
마마30bb03ab,128.9397512000,35.3173716800
마마30bb03ba,128.9397911000,35.3196252100
마마30bb03bb,128.9398311000,35.3218787300
마마30bb04aa,128.9398711000,35.3241322600
마마30bb04ab,128.9399110000,35.3263857900
마마30bb04ba,128.9399510000,35.3286393100
마마30bb04bb,128.9399910000,35.3308928300
마마30bb05aa,128.9400309000,35.3331463600
마마30bb05ab,128.9400709000,35.3353998800
마마30bb05ba,128.9401109000,35.3376534000
마마30bb05bb,128.9401509000,35.3399069200
마마30bb06aa,128.9401909000,35.3421604400
마마31aa00aa,128.9419807000,35.2880430000
마마31aa00ab,128.9420207000,35.2902965300
마마31aa00ba,128.9420606000,35.2925500700
마마31aa00bb,128.9421006000,35.2948036100
마마31aa01aa,128.9421406000,35.2970571400
마마31aa01ab,128.9421806000,35.2993106700
마마31aa01ba,128.9422206000,35.3015642000
마마31aa01bb,128.9422606000,35.3038177400
마마31aa02aa,128.9423006000,35.3060712700
마마31aa02ab,128.9423406000,35.3083248000
마마31aa02ba,128.9423806000,35.3105783200
마마31aa02bb,128.9424206000,35.3128318500
마마31aa03aa,128.9424606000,35.3150853800
마마31aa03ab,128.9425006000,35.3173389100
마마31aa03ba,128.9425407000,35.3195924300
마마31aa03bb,128.9425807000,35.3218459500
마마31aa04aa,128.9426207000,35.3240994800
마마31aa04ab,128.9426608000,35.3263530000
마마31aa04ba,128.9427008000,35.3286065200
마마31aa04bb,128.9427409000,35.3308600400
마마31aa05aa,128.9427809000,35.3331135600
마마31aa05ab,128.9428210000,35.3353670800
마마31aa05ba,128.9428611000,35.3376206000
마마31aa05bb,128.9429011000,35.3398741200
마마31ab00aa,128.9447292000,35.2880102000
마마31ab00ab,128.9447692000,35.2902637300
마마31ab00ba,128.9448093000,35.2925172600
마마31ab00bb,128.9448493000,35.2947708000
마마31ab01aa,128.9448894000,35.2970243300
마마31ab01ab,128.9449294000,35.2992778600
마마31ab01ba,128.9449695000,35.3015313900
마마31ab01bb,128.9450096000,35.3037849100
마마31ab02aa,128.9450497000,35.3060384400
마마31ab02ab,128.9450897000,35.3082919700
마마31ab02ba,128.9451298000,35.3105455000
마마31ab02bb,128.9451699000,35.3127990200
마마31ab03aa,128.9452100000,35.3150525400
마마31ab03ab,128.9452501000,35.3173060700
마마31ab03ba,128.9452902000,35.3195595900
마마31ab03bb,128.9453303000,35.3218131100
마마31ab04aa,128.9453704000,35.3240666300
마마31ab04ab,128.9454106000,35.3263201500
마마31ab04ba,128.9454507000,35.3285736700
마마31ab04bb,128.9454908000,35.3308271900
마마31ab05aa,128.9455309000,35.3330807100
마마31ab05ab,128.9455711000,35.3353342200
마마31ab05ba,128.9456112000,35.3375877400
마마31ba00aa,128.9474776000,35.2879773300
마마31ba00ab,128.9475177000,35.2902308600
마마31ba00ba,128.9475579000,35.2924843900
마마31ba00bb,128.9475980000,35.2947379200
마마31ba01aa,128.9476381000,35.2969914500
마마31ba01ab,128.9476783000,35.2992449800
마마31ba01ba,128.9477184000,35.3014985100
마마31ba01bb,128.9477586000,35.3037520300
마마31ba02aa,128.9477987000,35.3060055600
마마31ba02ab,128.9478389000,35.3082590800
마마31ba02ba,128.9478791000,35.3105126000
마마31ba02bb,128.9479192000,35.3127661300
마마31ba03aa,128.9479594000,35.3150196500
마마31ba03ab,128.9479996000,35.3172731700
마마31ba03ba,128.9480397000,35.3195266900
마마31ba03bb,128.9480799000,35.3217802100
마마31ba04aa,128.9481201000,35.3240337200
마마31ba04ab,128.9481603000,35.3262872400
마마31ba04ba,128.9482005000,35.3285407600
마마31ba04bb,128.9482407000,35.3307942700
마마31ba05aa,128.9482809000,35.3330477900
마마31ba05ab,128.9483211000,35.3353013000
마마31ba05ba,128.9483614000,35.3375548100
마마31bb00aa,128.9502261000,35.2879444000
마마31bb00ab,128.9502663000,35.2901979300
마마31bb00ba,128.9503065000,35.2924514600
마마31bb00bb,128.9503467000,35.2947049900
마마31bb01aa,128.9503869000,35.2969585100
마마31bb01ab,128.9504271000,35.2992120400
마마31bb01ba,128.9504673000,35.3014655600
마마31bb01bb,128.9505076000,35.3037190900
마마31bb02aa,128.9505478000,35.3059726100
마마31bb02ab,128.9505880000,35.3082261300
마마31bb02ba,128.9506283000,35.3104796500
마마31bb02bb,128.9506685000,35.3127331700
마마31bb03aa,128.9507088000,35.3149866900
마마31bb03ab,128.9507490000,35.3172402100
마마31bb03ba,128.9507893000,35.3194937200
마마31bb03bb,128.9508295000,35.3217472400
마마31bb04aa,128.9508698000,35.3240007500
마마31bb04ab,128.9509101000,35.3262542700
마마31bb04ba,128.9509503000,35.3285077800
마마31bb04bb,128.9509906000,35.3307612900
마마31bb05aa,128.9510309000,35.3330148100
마마31bb05ab,128.9510712000,35.3352683200
마마31bb05ba,128.9511115000,35.3375218300
마마32aa00aa,128.9529745000,35.2879114200
마마32aa00ab,128.9530148000,35.2901649400
마마32aa00ba,128.9530551000,35.2924184700
마마32aa00bb,128.9530954000,35.2946719900
마마32aa01aa,128.9531357000,35.2969255100
마마32aa01ab,128.9531760000,35.2991790400
마마32aa01ba,128.9532163000,35.3014325600
마마32aa01bb,128.9532566000,35.3036860800
마마32aa02aa,128.9532969000,35.3059396000
마마32aa02ab,128.9533372000,35.3081931100
마마32aa02ba,128.9533775000,35.3104466300
마마32aa02bb,128.9534178000,35.3127001500
마마32aa03aa,128.9534581000,35.3149536700
마마32aa03ab,128.9534985000,35.3172071800
마마32aa03ba,128.9535388000,35.3194606900
마마32aa03bb,128.9535791000,35.3217142100
마마32aa04aa,128.9536195000,35.3239677200
마마32aa04ab,128.9536598000,35.3262212300
마마32aa04ba,128.9537002000,35.3284747400
마마32aa04bb,128.9537405000,35.3307282500
마마32aa05aa,128.9537809000,35.3329817600
마마32aa05ab,128.9538213000,35.3352352700
마마32aa05ba,128.9538616000,35.3374887800
마마32ab00aa,128.9557230000,35.2878783600
마마32ab00ab,128.9557633000,35.2901318900
마마32ab00ba,128.9558037000,35.2923854100
마마32ab00bb,128.9558441000,35.2946389300
마마32ab01aa,128.9558844000,35.2968924500
마마32ab01ab,128.9559248000,35.2991459700
마마32ab01ba,128.9559652000,35.3013994900
마마32ab01bb,128.9560055000,35.3036530100
마마32ab02aa,128.9560459000,35.3059065200
